,Month,City,Continent,Breakfast_Basket_USD
5448,2025-10,Lagos,Africa,12.01
5449,2025-11,Lagos,Africa,11.87
5450,2025-12,Lagos,Africa,12.32
5451,2026-01,Lagos,Africa,12.42
5452,2026-02,Lagos,Africa,12.41
5453,2026-03,Lagos,Africa,12.56
5454,2025-10,Lagos,Africa,12.01
5455,2025-11,Lagos,Africa,11.87
5456,2025-12,Lagos,Africa,12.32
5457,2026-01,Lagos,Africa,12.42
5458,2026-02,Lagos,Africa,12.41
5459,2026-03,Lagos,Africa,12.56
5460,2025-10,Abuja,Africa,11.57
5461,2025-11,Abuja,Africa,11.89
5462,2025-12,Abuja,Africa,11.81
5463,2026-01,Abuja,Africa,12.05
5464,2026-02,Abuja,Africa,12.13
5465,2026-03,Abuja,Africa,12.21
5466,2025-10,Abuja,Africa,11.57
5467,2025-11,Abuja,Africa,11.89
5468,2025-12,Abuja,Africa,11.81
5469,2026-01,Abuja,Africa,12.05
5470,2026-02,Abuja,Africa,12.13
5471,2026-03,Abuja,Africa,12.21
5472,2025-10,Abuja,Africa,11.57
5473,2025-11,Abuja,Africa,11.89
5474,2025-12,Abuja,Africa,11.81
5475,2026-01,Abuja,Africa,12.05
5476,2026-02,Abuja,Africa,12.13
5477,2026-03,Abuja,Africa,12.21
5478,2025-10,Abuja,Africa,11.57
5479,2025-11,Abuja,Africa,11.89
5480,2025-12,Abuja,Africa,11.81
5481,2026-01,Abuja,Africa,12.05
5482,2026-02,Abuja,Africa,12.13
5483,2026-03,Abuja,Africa,12.21
5484,2025-10,Abuja,Africa,11.57
5485,2025-11,Abuja,Africa,11.89
5486,2025-12,Abuja,Africa,11.81
5487,2026-01,Abuja,Africa,12.05
5488,2026-02,Abuja,Africa,12.13
5489,2026-03,Abuja,Africa,12.21
5490,2025-10,Abuja,Africa,11.57
5491,2025-11,Abuja,Africa,11.89
5492,2025-12,Abuja,Africa,11.81
5493,2026-01,Abuja,Africa,12.05
5494,2026-02,Abuja,Africa,12.13
5495,2026-03,Abuja,Africa,12.21
5496,2025-10,Abuja,Africa,11.57
5497,2025-11,Abuja,Africa,11.89
5498,2025-12,Abuja,Africa,11.81
5499,2026-01,Abuja,Africa,12.05
5500,2026-02,Abuja,Africa,12.13
5501,2026-03,Abuja,Africa,12.21
5502,2025-10,Abuja,Africa,11.57
5503,2025-11,Abuja,Africa,11.89
5504,2025-12,Abuja,Africa,11.81
5505,2026-01,Abuja,Africa,12.05
5506,2026-02,Abuja,Africa,12.13
5507,2026-03,Abuja,Africa,12.21
5508,2025-10,Abuja,Africa,11.57
5509,2025-11,Abuja,Africa,11.89
5510,2025-12,Abuja,Africa,11.81
5511,2026-01,Abuja,Africa,12.05
5512,2026-02,Abuja,Africa,12.13
5513,2026-03,Abuja,Africa,12.21
5514,2025-10,Abuja,Africa,11.57
5515,2025-11,Abuja,Africa,11.89
5516,2025-12,Abuja,Africa,11.81
5517,2026-01,Abuja,Africa,12.05
5518,2026-02,Abuja,Africa,12.13
5519,2026-03,Abuja,Africa,12.21
5520,2025-10,Abuja,Africa,11.57
5521,2025-11,Abuja,Africa,11.89
5522,2025-12,Abuja,Africa,11.81
5523,2026-01,Abuja,Africa,12.05
5524,2026-02,Abuja,Africa,12.13
5525,2026-03,Abuja,Africa,12.21
5526,2025-10,Abuja,Africa,11.57
5527,2025-11,Abuja,Africa,11.89
5528,2025-12,Abuja,Africa,11.81
5529,2026-01,Abuja,Africa,12.05
5530,2026-02,Abuja,Africa,12.13
5531,2026-03,Abuja,Africa,12.21
5532,2025-10,Abuja,Africa,11.57
5533,2025-11,Abuja,Africa,11.89
5534,2025-12,Abuja,Africa,11.81
5535,2026-01,Abuja,Africa,12.05
5536,2026-02,Abuja,Africa,12.13
5537,2026-03,Abuja,Africa,12.21
5538,2025-10,Abuja,Africa,11.57
5539,2025-11,Abuja,Africa,11.89
5540,2025-12,Abuja,Africa,11.81
5541,2026-01,Abuja,Africa,12.05
5542,2026-02,Abuja,Africa,12.13
5543,2026-03,Abuja,Africa,12.21
5544,2025-10,Nairobi,Africa,4.57
5545,2025-11,Nairobi,Africa,4.63
5546,2025-12,Nairobi,Africa,4.7
5547,2026-01,Nairobi,Africa,4.72
5548,2026-02,Nairobi,Africa,4.83
5549,2026-03,Nairobi,Africa,4.87
5550,2025-10,Nairobi,Africa,4.57
5551,2025-11,Nairobi,Africa,4.63
5552,2025-12,Nairobi,Africa,4.7
5553,2026-01,Nairobi,Africa,4.72
5554,2026-02,Nairobi,Africa,4.83
5555,2026-03,Nairobi,Africa,4.87
5556,2025-10,Nairobi,Africa,4.57
5557,2025-11,Nairobi,Africa,4.63
5558,2025-12,Nairobi,Africa,4.7
5559,2026-01,Nairobi,Africa,4.72
5560,2026-02,Nairobi,Africa,4.83
5561,2026-03,Nairobi,Africa,4.87
5562,2025-10,Nairobi,Africa,4.57
5563,2025-11,Nairobi,Africa,4.63
5564,2025-12,Nairobi,Africa,4.7
5565,2026-01,Nairobi,Africa,4.72
5566,2026-02,Nairobi,Africa,4.83
5567,2026-03,Nairobi,Africa,4.87
5568,2025-10,Nairobi,Africa,4.57
5569,2025-11,Nairobi,Africa,4.63
5570,2025-12,Nairobi,Africa,4.7
5571,2026-01,Nairobi,Africa,4.72
5572,2026-02,Nairobi,Africa,4.83
5573,2026-03,Nairobi,Africa,4.87
5574,2025-10,Nairobi,Africa,4.57
5575,2025-11,Nairobi,Africa,4.63
5576,2025-12,Nairobi,Africa,4.7
5577,2026-01,Nairobi,Africa,4.72
5578,2026-02,Nairobi,Africa,4.83
5579,2026-03,Nairobi,Africa,4.87
5580,2025-10,Nairobi,Africa,4.57
5581,2025-11,Nairobi,Africa,4.63
5582,2025-12,Nairobi,Africa,4.7
5583,2026-01,Nairobi,Africa,4.72
5584,2026-02,Nairobi,Africa,4.83
5585,2026-03,Nairobi,Africa,4.87
5586,2025-10,Nairobi,Africa,4.57
5587,2025-11,Nairobi,Africa,4.63
5588,2025-12,Nairobi,Africa,4.7
5589,2026-01,Nairobi,Africa,4.72
5590,2026-02,Nairobi,Africa,4.83
5591,2026-03,Nairobi,Africa,4.87
5592,2025-10,Nairobi,Africa,4.57
5593,2025-11,Nairobi,Africa,4.63
5594,2025-12,Nairobi,Africa,4.7
5595,2026-01,Nairobi,Africa,4.72
5596,2026-02,Nairobi,Africa,4.83
5597,2026-03,Nairobi,Africa,4.87
5598,2025-10,Nairobi,Africa,4.57
5599,2025-11,Nairobi,Africa,4.63
5600,2025-12,Nairobi,Africa,4.7
5601,2026-01,Nairobi,Africa,4.72
5602,2026-02,Nairobi,Africa,4.83
5603,2026-03,Nairobi,Africa,4.87
5604,2025-10,Nairobi,Africa,4.57
5605,2025-11,Nairobi,Africa,4.63
5606,2025-12,Nairobi,Africa,4.7
5607,2026-01,Nairobi,Africa,4.72
5608,2026-02,Nairobi,Africa,4.83
5609,2026-03,Nairobi,Africa,4.87
5610,2025-10,Nairobi,Africa,4.57
5611,2025-11,Nairobi,Africa,4.63
5612,2025-12,Nairobi,Africa,4.7
5613,2026-01,Nairobi,Africa,4.72
5614,2026-02,Nairobi,Africa,4.83
5615,2026-03,Nairobi,Africa,4.87
5616,2025-10,Nairobi,Africa,4.57
5617,2025-11,Nairobi,Africa,4.63
5618,2025-12,Nairobi,Africa,4.7
5619,2026-01,Nairobi,Africa,4.72
5620,2026-02,Nairobi,Africa,4.83
5621,2026-03,Nairobi,Africa,4.87
5622,2025-10,Nairobi,Africa,4.57
5623,2025-11,Nairobi,Africa,4.63
5624,2025-12,Nairobi,Africa,4.7
5625,2026-01,Nairobi,Africa,4.72
5626,2026-02,Nairobi,Africa,4.83
5627,2026-03,Nairobi,Africa,4.87
5628,2025-10,Johannesburg,Africa,7.06
5629,2025-11,Johannesburg,Africa,7.35
5630,2025-12,Johannesburg,Africa,7.26
5631,2026-01,Johannesburg,Africa,7.29
5632,2026-02,Johannesburg,Africa,7.6
5633,2026-03,Johannesburg,Africa,7.56
5634,2025-10,Johannesburg,Africa,7.06
5635,2025-11,Johannesburg,Africa,7.35
5636,2025-12,Johannesburg,Africa,7.26
5637,2026-01,Johannesburg,Africa,7.29
5638,2026-02,Johannesburg,Africa,7.6
5639,2026-03,Johannesburg,Africa,7.56
5640,2025-10,Johannesburg,Africa,7.06
5641,2025-11,Johannesburg,Africa,7.35
5642,2025-12,Johannesburg,Africa,7.26
5643,2026-01,Johannesburg,Africa,7.29
5644,2026-02,Johannesburg,Africa,7.6
5645,2026-03,Johannesburg,Africa,7.56
5646,2025-10,Johannesburg,Africa,7.06
5647,2025-11,Johannesburg,Africa,7.35
5648,2025-12,Johannesburg,Africa,7.26
5649,2026-01,Johannesburg,Africa,7.29
5650,2026-02,Johannesburg,Africa,7.6
5651,2026-03,Johannesburg,Africa,7.56
5652,2025-10,Johannesburg,Africa,7.06
5653,2025-11,Johannesburg,Africa,7.35
5654,2025-12,Johannesburg,Africa,7.26
5655,2026-01,Johannesburg,Africa,7.29
5656,2026-02,Johannesburg,Africa,7.6
5657,2026-03,Johannesburg,Africa,7.56
5658,2025-10,Johannesburg,Africa,7.06
5659,2025-11,Johannesburg,Africa,7.35
5660,2025-12,Johannesburg,Africa,7.26
5661,2026-01,Johannesburg,Africa,7.29
5662,2026-02,Johannesburg,Africa,7.6
5663,2026-03,Johannesburg,Africa,7.56
5664,2025-10,Johannesburg,Africa,7.06
5665,2025-11,Johannesburg,Africa,7.35
5666,2025-12,Johannesburg,Africa,7.26
5667,2026-01,Johannesburg,Africa,7.29
5668,2026-02,Johannesburg,Africa,7.6
5669,2026-03,Johannesburg,Africa,7.56
5670,2025-10,Johannesburg,Africa,7.06
5671,2025-11,Johannesburg,Africa,7.35
5672,2025-12,Johannesburg,Africa,7.26
5673,2026-01,Johannesburg,Africa,7.29
5674,2026-02,Johannesburg,Africa,7.6
5675,2026-03,Johannesburg,Africa,7.56
5676,2025-10,Johannesburg,Africa,7.06
5677,2025-11,Johannesburg,Africa,7.35
5678,2025-12,Johannesburg,Africa,7.26
5679,2026-01,Johannesburg,Africa,7.29
5680,2026-02,Johannesburg,Africa,7.6
5681,2026-03,Johannesburg,Africa,7.56
5682,2025-10,Johannesburg,Africa,7.06
5683,2025-11,Johannesburg,Africa,7.35
5684,2025-12,Johannesburg,Africa,7.26
5685,2026-01,Johannesburg,Africa,7.29
5686,2026-02,Johannesburg,Africa,7.6
5687,2026-03,Johannesburg,Africa,7.56
5688,2025-10,Johannesburg,Africa,7.06
5689,2025-11,Johannesburg,Africa,7.35
5690,2025-12,Johannesburg,Africa,7.26
5691,2026-01,Johannesburg,Africa,7.29
5692,2026-02,Johannesburg,Africa,7.6
5693,2026-03,Johannesburg,Africa,7.56
5694,2025-10,Johannesburg,Africa,7.06
5695,2025-11,Johannesburg,Africa,7.35
5696,2025-12,Johannesburg,Africa,7.26
5697,2026-01,Johannesburg,Africa,7.29
5698,2026-02,Johannesburg,Africa,7.6
5699,2026-03,Johannesburg,Africa,7.56
5700,2025-10,Johannesburg,Africa,7.06
5701,2025-11,Johannesburg,Africa,7.35
5702,2025-12,Johannesburg,Africa,7.26
5703,2026-01,Johannesburg,Africa,7.29
5704,2026-02,Johannesburg,Africa,7.6
5705,2026-03,Johannesburg,Africa,7.56
5706,2025-10,Johannesburg,Africa,7.06
5707,2025-11,Johannesburg,Africa,7.35
5708,2025-12,Johannesburg,Africa,7.26
5709,2026-01,Johannesburg,Africa,7.29
5710,2026-02,Johannesburg,Africa,7.6
5711,2026-03,Johannesburg,Africa,7.56
5712,2025-10,Cape Town,Africa,6.95
5713,2025-11,Cape Town,Africa,7.25
5714,2025-12,Cape Town,Africa,7.18
5715,2026-01,Cape Town,Africa,7.19
5716,2026-02,Cape Town,Africa,7.48
5717,2026-03,Cape Town,Africa,7.42
5718,2025-10,Cape Town,Africa,6.95
5719,2025-11,Cape Town,Africa,7.25
5720,2025-12,Cape Town,Africa,7.18
5721,2026-01,Cape Town,Africa,7.19
5722,2026-02,Cape Town,Africa,7.48
5723,2026-03,Cape Town,Africa,7.42
5724,2025-10,Cape Town,Africa,6.95
5725,2025-11,Cape Town,Africa,7.25
5726,2025-12,Cape Town,Africa,7.18
5727,2026-01,Cape Town,Africa,7.19
5728,2026-02,Cape Town,Africa,7.48
5729,2026-03,Cape Town,Africa,7.42
5730,2025-10,Cape Town,Africa,6.95
5731,2025-11,Cape Town,Africa,7.25
5732,2025-12,Cape Town,Africa,7.18
5733,2026-01,Cape Town,Africa,7.19
5734,2026-02,Cape Town,Africa,7.48
5735,2026-03,Cape Town,Africa,7.42
5736,2025-10,Cape Town,Africa,6.95
5737,2025-11,Cape Town,Africa,7.25
5738,2025-12,Cape Town,Africa,7.18
5739,2026-01,Cape Town,Africa,7.19
5740,2026-02,Cape Town,Africa,7.48
5741,2026-03,Cape Town,Africa,7.42
5742,2025-10,Cape Town,Africa,6.95
5743,2025-11,Cape Town,Africa,7.25
5744,2025-12,Cape Town,Africa,7.18
5745,2026-01,Cape Town,Africa,7.19
5746,2026-02,Cape Town,Africa,7.48
5747,2026-03,Cape Town,Africa,7.42
5748,2025-10,Cape Town,Africa,6.95
5749,2025-11,Cape Town,Africa,7.25
5750,2025-12,Cape Town,Africa,7.18
5751,2026-01,Cape Town,Africa,7.19
5752,2026-02,Cape Town,Africa,7.48
5753,2026-03,Cape Town,Africa,7.42
5754,2025-10,Cape Town,Africa,6.95
5755,2025-11,Cape Town,Africa,7.25
5756,2025-12,Cape Town,Africa,7.18
5757,2026-01,Cape Town,Africa,7.19
5758,2026-02,Cape Town,Africa,7.48
5759,2026-03,Cape Town,Africa,7.42
5760,2025-10,Cape Town,Africa,6.95
5761,2025-11,Cape Town,Africa,7.25
5762,2025-12,Cape Town,Africa,7.18
5763,2026-01,Cape Town,Africa,7.19
5764,2026-02,Cape Town,Africa,7.48
5765,2026-03,Cape Town,Africa,7.42
5766,2025-10,Cape Town,Africa,6.95
5767,2025-11,Cape Town,Africa,7.25
5768,2025-12,Cape Town,Africa,7.18
5769,2026-01,Cape Town,Africa,7.19
5770,2026-02,Cape Town,Africa,7.48
5771,2026-03,Cape Town,Africa,7.42
5772,2025-10,Cape Town,Africa,6.95
5773,2025-11,Cape Town,Africa,7.25
5774,2025-12,Cape Town,Africa,7.18
5775,2026-01,Cape Town,Africa,7.19
5776,2026-02,Cape Town,Africa,7.48
5777,2026-03,Cape Town,Africa,7.42
5778,2025-10,Cape Town,Africa,6.95
5779,2025-11,Cape Town,Africa,7.25
5780,2025-12,Cape Town,Africa,7.18
5781,2026-01,Cape Town,Africa,7.19
5782,2026-02,Cape Town,Africa,7.48
5783,2026-03,Cape Town,Africa,7.42
5784,2025-10,Cape Town,Africa,6.95
5785,2025-11,Cape Town,Africa,7.25
5786,2025-12,Cape Town,Africa,7.18
5787,2026-01,Cape Town,Africa,7.19
5788,2026-02,Cape Town,Africa,7.48
5789,2026-03,Cape Town,Africa,7.42
5790,2025-10,Cape Town,Africa,6.95
5791,2025-11,Cape Town,Africa,7.25
5792,2025-12,Cape Town,Africa,7.18
5793,2026-01,Cape Town,Africa,7.19
5794,2026-02,Cape Town,Africa,7.48
5795,2026-03,Cape Town,Africa,7.42
5796,2025-10,Harare,Africa,7.75
5797,2025-11,Harare,Africa,7.89
5798,2025-12,Harare,Africa,7.99
5799,2026-01,Harare,Africa,7.91
5800,2026-02,Harare,Africa,8.26
5801,2026-03,Harare,Africa,8.19
5802,2025-10,Harare,Africa,7.75
5803,2025-11,Harare,Africa,7.89
5804,2025-12,Harare,Africa,7.99
5805,2026-01,Harare,Africa,7.91
5806,2026-02,Harare,Africa,8.26
5807,2026-03,Harare,Africa,8.19
5808,2025-10,Harare,Africa,7.75
5809,2025-11,Harare,Africa,7.89
5810,2025-12,Harare,Africa,7.99
5811,2026-01,Harare,Africa,7.91
5812,2026-02,Harare,Africa,8.26
5813,2026-03,Harare,Africa,8.19
5814,2025-10,Harare,Africa,7.75
5815,2025-11,Harare,Africa,7.89
5816,2025-12,Harare,Africa,7.99
5817,2026-01,Harare,Africa,7.91
5818,2026-02,Harare,Africa,8.26
5819,2026-03,Harare,Africa,8.19
5820,2025-10,Harare,Africa,7.75
5821,2025-11,Harare,Africa,7.89
5822,2025-12,Harare,Africa,7.99
5823,2026-01,Harare,Africa,7.91
5824,2026-02,Harare,Africa,8.26
5825,2026-03,Harare,Africa,8.19
5826,2025-10,Harare,Africa,7.75
5827,2025-11,Harare,Africa,7.89
5828,2025-12,Harare,Africa,7.99
5829,2026-01,Harare,Africa,7.91
5830,2026-02,Harare,Africa,8.26
5831,2026-03,Harare,Africa,8.19
5832,2025-10,Harare,Africa,7.75
5833,2025-11,Harare,Africa,7.89
5834,2025-12,Harare,Africa,7.99
5835,2026-01,Harare,Africa,7.91
5836,2026-02,Harare,Africa,8.26
5837,2026-03,Harare,Africa,8.19
5838,2025-10,Harare,Africa,7.75
5839,2025-11,Harare,Africa,7.89
5840,2025-12,Harare,Africa,7.99
5841,2026-01,Harare,Africa,7.91
5842,2026-02,Harare,Africa,8.26
5843,2026-03,Harare,Africa,8.19
5844,2025-10,Harare,Africa,7.75
5845,2025-11,Harare,Africa,7.89
5846,2025-12,Harare,Africa,7.99
5847,2026-01,Harare,Africa,7.91
5848,2026-02,Harare,Africa,8.26
5849,2026-03,Harare,Africa,8.19
5850,2025-10,Harare,Africa,7.75
5851,2025-11,Harare,Africa,7.89
5852,2025-12,Harare,Africa,7.99
5853,2026-01,Harare,Africa,7.91
5854,2026-02,Harare,Africa,8.26
5855,2026-03,Harare,Africa,8.19
5856,2025-10,Harare,Africa,7.75
5857,2025-11,Harare,Africa,7.89
5858,2025-12,Harare,Africa,7.99
5859,2026-01,Harare,Africa,7.91
5860,2026-02,Harare,Africa,8.26
5861,2026-03,Harare,Africa,8.19
5862,2025-10,Harare,Africa,7.75
5863,2025-11,Harare,Africa,7.89
5864,2025-12,Harare,Africa,7.99
5865,2026-01,Harare,Africa,7.91
5866,2026-02,Harare,Africa,8.26
5867,2026-03,Harare,Africa,8.19
5868,2025-10,Harare,Africa,7.75
5869,2025-11,Harare,Africa,7.89
5870,2025-12,Harare,Africa,7.99
5871,2026-01,Harare,Africa,7.91
5872,2026-02,Harare,Africa,8.26
5873,2026-03,Harare,Africa,8.19
5874,2025-10,Harare,Africa,7.75
5875,2025-11,Harare,Africa,7.89
5876,2025-12,Harare,Africa,7.99
5877,2026-01,Harare,Africa,7.91
5878,2026-02,Harare,Africa,8.26
5879,2026-03,Harare,Africa,8.19
5880,2025-10,Mumbai,Asia,3.17
5881,2025-11,Mumbai,Asia,3.21
5882,2025-12,Mumbai,Asia,3.28
5883,2026-01,Mumbai,Asia,3.25
5884,2026-02,Mumbai,Asia,3.35
5885,2026-03,Mumbai,Asia,3.3
5886,2025-10,Mumbai,Asia,3.17
5887,2025-11,Mumbai,Asia,3.21
5888,2025-12,Mumbai,Asia,3.28
5889,2026-01,Mumbai,Asia,3.25
5890,2026-02,Mumbai,Asia,3.35
5891,2026-03,Mumbai,Asia,3.3
5892,2025-10,Mumbai,Asia,3.17
5893,2025-11,Mumbai,Asia,3.21
5894,2025-12,Mumbai,Asia,3.28
5895,2026-01,Mumbai,Asia,3.25
5896,2026-02,Mumbai,Asia,3.35
5897,2026-03,Mumbai,Asia,3.3
5898,2025-10,Mumbai,Asia,3.17
5899,2025-11,Mumbai,Asia,3.21
5900,2025-12,Mumbai,Asia,3.28
5901,2026-01,Mumbai,Asia,3.25
5902,2026-02,Mumbai,Asia,3.35
5903,2026-03,Mumbai,Asia,3.3
5904,2025-10,Mumbai,Asia,3.17
5905,2025-11,Mumbai,Asia,3.21
5906,2025-12,Mumbai,Asia,3.28
5907,2026-01,Mumbai,Asia,3.25
5908,2026-02,Mumbai,Asia,3.35
5909,2026-03,Mumbai,Asia,3.3
5910,2025-10,Mumbai,Asia,3.17
5911,2025-11,Mumbai,Asia,3.21
5912,2025-12,Mumbai,Asia,3.28
5913,2026-01,Mumbai,Asia,3.25
5914,2026-02,Mumbai,Asia,3.35
5915,2026-03,Mumbai,Asia,3.3
5916,2025-10,Mumbai,Asia,3.17
5917,2025-11,Mumbai,Asia,3.21
5918,2025-12,Mumbai,Asia,3.28
5919,2026-01,Mumbai,Asia,3.25
5920,2026-02,Mumbai,Asia,3.35
5921,2026-03,Mumbai,Asia,3.3
5922,2025-10,Mumbai,Asia,3.17
5923,2025-11,Mumbai,Asia,3.21
5924,2025-12,Mumbai,Asia,3.28
5925,2026-01,Mumbai,Asia,3.25
5926,2026-02,Mumbai,Asia,3.35
5927,2026-03,Mumbai,Asia,3.3
5928,2025-10,Mumbai,Asia,3.17
5929,2025-11,Mumbai,Asia,3.21
5930,2025-12,Mumbai,Asia,3.28
5931,2026-01,Mumbai,Asia,3.25
5932,2026-02,Mumbai,Asia,3.35
5933,2026-03,Mumbai,Asia,3.3
5934,2025-10,Mumbai,Asia,3.17
5935,2025-11,Mumbai,Asia,3.21
5936,2025-12,Mumbai,Asia,3.28
5937,2026-01,Mumbai,Asia,3.25
5938,2026-02,Mumbai,Asia,3.35
5939,2026-03,Mumbai,Asia,3.3
5940,2025-10,Mumbai,Asia,3.17
5941,2025-11,Mumbai,Asia,3.21
5942,2025-12,Mumbai,Asia,3.28
5943,2026-01,Mumbai,Asia,3.25
5944,2026-02,Mumbai,Asia,3.35
5945,2026-03,Mumbai,Asia,3.3
5946,2025-10,Mumbai,Asia,3.17
5947,2025-11,Mumbai,Asia,3.21
5948,2025-12,Mumbai,Asia,3.28
5949,2026-01,Mumbai,Asia,3.25
5950,2026-02,Mumbai,Asia,3.35
5951,2026-03,Mumbai,Asia,3.3
5952,2025-10,Mumbai,Asia,3.17
5953,2025-11,Mumbai,Asia,3.21
5954,2025-12,Mumbai,Asia,3.28
5955,2026-01,Mumbai,Asia,3.25
5956,2026-02,Mumbai,Asia,3.35
5957,2026-03,Mumbai,Asia,3.3
5958,2025-10,Mumbai,Asia,3.17
5959,2025-11,Mumbai,Asia,3.21
5960,2025-12,Mumbai,Asia,3.28
5961,2026-01,Mumbai,Asia,3.25
5962,2026-02,Mumbai,Asia,3.35
5963,2026-03,Mumbai,Asia,3.3
5964,2025-10,Delhi,Asia,2.93
5965,2025-11,Delhi,Asia,2.98
5966,2025-12,Delhi,Asia,3.03
5967,2026-01,Delhi,Asia,3.0
5968,2026-02,Delhi,Asia,3.07
5969,2026-03,Delhi,Asia,3.09
5970,2025-10,Delhi,Asia,2.93
5971,2025-11,Delhi,Asia,2.98
5972,2025-12,Delhi,Asia,3.03
5973,2026-01,Delhi,Asia,3.0
5974,2026-02,Delhi,Asia,3.07
5975,2026-03,Delhi,Asia,3.09
5976,2025-10,Delhi,Asia,2.93
5977,2025-11,Delhi,Asia,2.98
5978,2025-12,Delhi,Asia,3.03
5979,2026-01,Delhi,Asia,3.0
5980,2026-02,Delhi,Asia,3.07
5981,2026-03,Delhi,Asia,3.09
5982,2025-10,Delhi,Asia,2.93
5983,2025-11,Delhi,Asia,2.98
5984,2025-12,Delhi,Asia,3.03
5985,2026-01,Delhi,Asia,3.0
5986,2026-02,Delhi,Asia,3.07
5987,2026-03,Delhi,Asia,3.09
5988,2025-10,Delhi,Asia,2.93
5989,2025-11,Delhi,Asia,2.98
5990,2025-12,Delhi,Asia,3.03
5991,2026-01,Delhi,Asia,3.0
5992,2026-02,Delhi,Asia,3.07
5993,2026-03,Delhi,Asia,3.09
5994,2025-10,Delhi,Asia,2.93
5995,2025-11,Delhi,Asia,2.98
5996,2025-12,Delhi,Asia,3.03
5997,2026-01,Delhi,Asia,3.0
5998,2026-02,Delhi,Asia,3.07
5999,2026-03,Delhi,Asia,3.09
6000,2025-10,Delhi,Asia,2.93
6001,2025-11,Delhi,Asia,2.98
6002,2025-12,Delhi,Asia,3.03
6003,2026-01,Delhi,Asia,3.0
6004,2026-02,Delhi,Asia,3.07
6005,2026-03,Delhi,Asia,3.09
6006,2025-10,Delhi,Asia,2.93
6007,2025-11,Delhi,Asia,2.98
6008,2025-12,Delhi,Asia,3.03
6009,2026-01,Delhi,Asia,3.0
6010,2026-02,Delhi,Asia,3.07
6011,2026-03,Delhi,Asia,3.09
6012,2025-10,Delhi,Asia,2.93
6013,2025-11,Delhi,Asia,2.98
6014,2025-12,Delhi,Asia,3.03
6015,2026-01,Delhi,Asia,3.0
6016,2026-02,Delhi,Asia,3.07
6017,2026-03,Delhi,Asia,3.09
6018,2025-10,Delhi,Asia,2.93
6019,2025-11,Delhi,Asia,2.98
6020,2025-12,Delhi,Asia,3.03
6021,2026-01,Delhi,Asia,3.0
6022,2026-02,Delhi,Asia,3.07
6023,2026-03,Delhi,Asia,3.09
6024,2025-10,Delhi,Asia,2.93
6025,2025-11,Delhi,Asia,2.98
6026,2025-12,Delhi,Asia,3.03
6027,2026-01,Delhi,Asia,3.0
6028,2026-02,Delhi,Asia,3.07
6029,2026-03,Delhi,Asia,3.09
6030,2025-10,Delhi,Asia,2.93
6031,2025-11,Delhi,Asia,2.98
6032,2025-12,Delhi,Asia,3.03
6033,2026-01,Delhi,Asia,3.0
6034,2026-02,Delhi,Asia,3.07
6035,2026-03,Delhi,Asia,3.09
6036,2025-10,Delhi,Asia,2.93
6037,2025-11,Delhi,Asia,2.98
6038,2025-12,Delhi,Asia,3.03
6039,2026-01,Delhi,Asia,3.0
6040,2026-02,Delhi,Asia,3.07
6041,2026-03,Delhi,Asia,3.09
6042,2025-10,Delhi,Asia,2.93
6043,2025-11,Delhi,Asia,2.98
6044,2025-12,Delhi,Asia,3.03
6045,2026-01,Delhi,Asia,3.0
6046,2026-02,Delhi,Asia,3.07
6047,2026-03,Delhi,Asia,3.09
6048,2025-10,Bangalore,Asia,2.98
6049,2025-11,Bangalore,Asia,3.06
6050,2025-12,Bangalore,Asia,3.09
6051,2026-01,Bangalore,Asia,3.07
6052,2026-02,Bangalore,Asia,3.16
6053,2026-03,Bangalore,Asia,3.14
6054,2025-10,Bangalore,Asia,2.98
6055,2025-11,Bangalore,Asia,3.06
6056,2025-12,Bangalore,Asia,3.09
6057,2026-01,Bangalore,Asia,3.07
6058,2026-02,Bangalore,Asia,3.16
6059,2026-03,Bangalore,Asia,3.14
6060,2025-10,Bangalore,Asia,2.98
6061,2025-11,Bangalore,Asia,3.06
6062,2025-12,Bangalore,Asia,3.09
6063,2026-01,Bangalore,Asia,3.07
6064,2026-02,Bangalore,Asia,3.16
6065,2026-03,Bangalore,Asia,3.14
6066,2025-10,Bangalore,Asia,2.98
6067,2025-11,Bangalore,Asia,3.06
6068,2025-12,Bangalore,Asia,3.09
6069,2026-01,Bangalore,Asia,3.07
6070,2026-02,Bangalore,Asia,3.16
6071,2026-03,Bangalore,Asia,3.14
6072,2025-10,Bangalore,Asia,2.98
6073,2025-11,Bangalore,Asia,3.06
6074,2025-12,Bangalore,Asia,3.09
6075,2026-01,Bangalore,Asia,3.07
6076,2026-02,Bangalore,Asia,3.16
6077,2026-03,Bangalore,Asia,3.14
6078,2025-10,Bangalore,Asia,2.98
6079,2025-11,Bangalore,Asia,3.06
6080,2025-12,Bangalore,Asia,3.09
6081,2026-01,Bangalore,Asia,3.07
6082,2026-02,Bangalore,Asia,3.16
6083,2026-03,Bangalore,Asia,3.14
6084,2025-10,Bangalore,Asia,2.98
6085,2025-11,Bangalore,Asia,3.06
6086,2025-12,Bangalore,Asia,3.09
6087,2026-01,Bangalore,Asia,3.07
6088,2026-02,Bangalore,Asia,3.16
6089,2026-03,Bangalore,Asia,3.14
6090,2025-10,Bangalore,Asia,2.98
6091,2025-11,Bangalore,Asia,3.06
6092,2025-12,Bangalore,Asia,3.09
6093,2026-01,Bangalore,Asia,3.07
6094,2026-02,Bangalore,Asia,3.16
